sensorName,valueX,valueY,valueZ,timestamp
Gyroscope,0.28334338121860586,0.4679315907295805,0.007886765161126519,1625927014011.4033
Gyroscope,-0.37326200305397905,0.23593267986646388,0.4205984297352667,1625927014021.3699
Gyroscope,-0.2014610466746583,0.4712266237159243,0.5893543869933495,1625927014031.3367
Gyroscope,0.4554283526670838,0.7741459022724269,0.5325627749121873,1625927014041.3032
Gyroscope,0.7495142622672973,0.6499791648237869,0.48424895437557025,1625927014051.27
Gyroscope,0.5960631080329839,0.41575709927664106,0.5925869848987546,1625927014061.2366
Gyroscope,0.5402066204360667,0.5236587999418805,0.7311970208261656,1625927014071.2031
Gyroscope,0.7962820025175986,0.6850436995573739,0.6785182144493973,1625927014081.17
Gyroscope,1.1165615864406204,0.538716098136751,0.457339245756865,1625927014091.1365
Gyroscope,1.2745919064460267,0.45563279764308806,0.3256499195043565,1625927014101.1033
Gyroscope,1.1355614955461832,0.7258298180720404,0.37376218665815997,1625927014111.0698
Gyroscope,0.6294796933810349,0.783538419313167,0.4025545153650233,1625927014121.0364
Gyroscope,0.08498983472066339,0.31488236748153675,0.31332239510897836,1625927014131.0032
Gyroscope,0.041454239730831864,0.09198102964464609,0.2797288983766487,1625927014140.9697
Gyroscope,0.37200308396657755,0.5203767594034914,0.4147743082330597,1625927014150.9365
Gyroscope,0.4292699271770994,0.7223143664391548,0.5705345195856069,1625927014160.903
Gyroscope,0.26892115425151286,0.26454291041350375,0.5679060843709327,1625927014170.8696
Gyroscope,0.48889939333079163,0.06191677940865391,0.46670541620619854,1625927014180.8364
Gyroscope,0.9012590183936968,0.5177147274459278,0.47873642463228644,1625927014190.803
Gyroscope,0.887357376057245,0.7585494282617088,0.5909730063797549,1625927014200.7698
Gyroscope,0.6278009964685022,0.4285313512636738,0.5556129351703694,1625927014210.7363
Gyroscope,0.5307306892265105,0.2496517895348452,0.3974980756527259,1625927014220.703
Gyroscope,0.39680744807664076,0.4774915729005447,0.4103982770938572,1625927014230.6697
Gyroscope,0.1968503575122977,0.5305593036481785,0.5263990893793553,1625927014240.6362
Gyroscope,0.3350865989746754,0.24671567844575534,0.4288512890424582,1625927014250.603
Gyroscope,0.6538145741500512,0.1757851807866888,0.24989164829085742,1625927014260.5696
Gyroscope,0.5703609449570037,0.4884080566251878,0.32016476645850567,1625927014270.5361
Gyroscope,0.19553800823441744,0.5999668012554207,0.48575984803245437,1625927014280.503
Gyroscope,0.14986091463041934,0.2497699557101366,0.44663235132399515,1625927014290.4695
Gyroscope,0.4904013929225779,0.053983841795204685,0.3415796286475989,1625927014300.4363
Gyroscope,0.6714036180973864,0.3777254127686875,0.38544592675818,1625927014310.4028
Gyroscope,0.44278136811910906,0.6552047259492484,0.425012235607451,1625927014320.3694
Gyroscope,0.16811773613703174,0.5023666784239176,0.29844998574950654,1625927014330.3362
Gyroscope,0.15041203319097657,0.3377501960214964,0.17383207358952285,1625927014340.3027
Gyroscope,0.20082440525906375,0.3856772032663527,0.23050946579333795,1625927014350.2695
Gyroscope,0.17258687324795624,0.3502176030505901,0.3746283580008142,1625927014360.236
Gyroscope,0.28914950105777815,0.29135708594201004,0.4317732088976684,1625927014370.2026
Gyroscope,0.502995107762682,0.49081050651555025,0.3463322801427961,1625927014380.1694
Gyroscope,0.27876702107351314,0.5804569857669228,0.17441605465490856,1625927014390.136
