timestamp,sensorName,valueX,valueY,valueZ
1625927526359,Accelerometer,1.1574765193125105,0.22074578211307794,0.5952095670406898
1625927526363,Accelerometer,2.309930670280733,1.4149239023853712,-0.7507754806636718
1625927526367,Accelerometer,4.112975674467766,2.498348270474723,-1.4350474673074252
1625927526371,Accelerometer,4.797266372858051,2.7752332378164613,-1.2800251112950087
1625927526375,Accelerometer,2.0834075514954904,1.6250995015344976,-0.6169093998267337
1625927526379,Accelerometer,-2.97174096644387,-0.41935095508380926,0.07973803886421414
1625927526383,Accelerometer,-5.194808471930266,-1.7953925263086794,0.7125913959422938
1625927526387,Accelerometer,0.21217875454444268,-1.506319703479976,1.5806111926296533
1625927526391,Accelerometer,10.585542441443847,-0.40884711180348643,2.4863154767306277
1625927526395,Accelerometer,15.466288145109756,-0.12823230009173403,2.429225296718407
1625927526399,Accelerometer,8.156620432291819,-0.7834869003515623,1.111898691805698
1625927526403,Accelerometer,-4.850285766829482,-1.0269177527994606,-0.07901860116027543
1625927526407,Accelerometer,0.21217875454444268,-0.32479987202339433,0.1818481801546422
1625927526411,Accelerometer,0.2032948774644025,0.30646817862285375,1.3785650621426093
1625927526415,Accelerometer,-1.8196003315773384,-0.006681256812953298,2.1892775321086635
1625927526419,Accelerometer,3.032619513556503,-0.8664279725597027,2.0937371362069435
1625927526423,Accelerometer,3.3121027439119946,-1.4164806198802709,1.190779745903936
1625927526426,Accelerometer,0.7834659459273536,-1.4095237736213,-0.1853321888480195
1625927526431,Accelerometer,-1.0319286271200976,-1.1634194706451473,-1.1875836568884273
1625927526435,Accelerometer,-0.6851890080790479,-0.9780980757358787,-1.0793076176671823
1625927526439,Accelerometer,0.25705337724579325,-0.9827516146963879,-0.23525312921663102
1625927526442,Accelerometer,0.2032948774644025,-1.2617645587038726,0.5115818063340347
1625927526447,Accelerometer,-0.3630412047919432,-1.752159100877189,1.0521724351305743
1625927526451,Accelerometer,-0.19521617916347228,-2.1763262304201763,1.5513534201012547
1625927526455,Accelerometer,0.6111876645800115,-2.240163256756391,1.7067337345757394
1625927526458,Accelerometer,0.7682460010528125,-1.8579403725219914,1.3246240485844403
1625927526463,Accelerometer,-0.18449966654490857,-1.3498905899210656,0.6672859738539806
1625927526467,Accelerometer,-1.198969709803817,-1.2812236122625191,-0.07699232391688786
1625927526471,Accelerometer,-1.2889082577995847,-1.6969971541076165,-0.6709877961028085
1625927526475,Accelerometer,-0.5199899415216731,-1.9277744492026798,-0.5493276388062629
1625927526478,Accelerometer,0.5566979371125708,-1.6352801713347414,0.3535438964022828
1625927526483,Accelerometer,1.2490325958797492,-1.3330021502902198,1.2064765241275124
1625927526487,Accelerometer,0.996482204860232,-1.377880670517487,1.339763581750507
1625927526491,Accelerometer,0.19710265155207507,-1.333205089463581,0.8831982815541237
