timestamp,sensorName,valueX,valueY,valueZ
1625532071905,Accelerometer,1.6130218705939927,-0.57491501274387,-1.2723621370950609
1625532071910,Accelerometer,1.0291205154137475,-1.1887946275315828,-0.8824632473249152
1625532071914,Accelerometer,1.181049341222253,-1.6080844371643481,-1.568715442770432
1625532071918,Accelerometer,2.052647000869124,-1.8087898342305415,-3.0935975651718626
1625532071921,Accelerometer,2.8591720906408975,-1.8558754303785667,-4.236445401396212
1625532071925,Accelerometer,3.0791336856550626,-1.5812736247516754,-4.018598171496223
1625532071930,Accelerometer,3.432642865677101,-0.5784267654075987,-2.3209805693428067
1625532071934,Accelerometer,4.935291631758991,1.1984760116545043,0.05473399809758667
1625532071937,Accelerometer,6.766705179502367,3.0379570060008074,1.5447709924742528
1625532071941,Accelerometer,6.554962016367364,3.979949847635268,0.9005009478550903
1625532071945,Accelerometer,3.534847792150344,3.547855222293791,-1.2075774601649114
1625532071950,Accelerometer,-0.01666570688176139,1.9044219371963114,-2.467618152893293
1625532071953,Accelerometer,-1.268287707278282,-0.27763697424450223,-1.6600004757418314
1625532071957,Accelerometer,0.4346970568961055,-1.9725363261094735,-0.46038221836663484
1625532071961,Accelerometer,3.5991881704187785,-2.313658932542559,-1.5843477381237132
1625532071966,Accelerometer,6.067327457887384,-1.2485030435474835,-5.383189431053979
1625532071970,Accelerometer,6.279218532524076,0.40092513606535535,-8.904582478208635
1625532071973,Accelerometer,4.144671701427814,1.5693174959770129,-8.481946304281092
1625532071977,Accelerometer,1.1210858738946725,1.6630035479383836,-3.3876168972231686
1625532071981,Accelerometer,-0.8699570227370069,0.8273710524246164,2.970859945567501
1625532071985,Accelerometer,-0.8398350033734256,-0.2955642168070699,5.790435780913961
1625532071989,Accelerometer,0.763700752378583,-1.0426535112305997,3.1043458444930443
1625532071994,Accelerometer,2.6646785984666845,-1.1342166204201112,-2.6653577220388147
1625532071997,Accelerometer,3.731623663540029,-0.7808952874112088,-7.114032187327653
1625532072001,Accelerometer,3.590726931832519,-0.414523454549811,-7.54078392678904
1625532072005,Accelerometer,2.6685803120054237,-0.31288074247087416,-4.6071567336129355
1625532072009,Accelerometer,1.7200957765172422,-0.4787221605919981,-1.0135867476638678
1625532072013,Accelerometer,1.2048254232926574,-0.7468062941015658,1.112769527003357
1625532072017,Accelerometer,1.1091248817532213,-0.8815309008279875,1.4779609151988078
1625532072022,Accelerometer,1.2940164530324947,-0.6578027798022603,0.6851806231235615
1625532072025,Accelerometer,1.748342742408389,-0.03822749957521793,-0.9553251136568763
1625532072029,Accelerometer,2.349240122521069,0.7040220851575937,-3.072968527856766
1625532072033,Accelerometer,2.6589236993835,-0.31288074247087416,-4.5099252933781315
1625532072037,Accelerometer,2.3584502658957955,1.0901726031019914,-4.123520982198972
1625532072041,Accelerometer,1.7316103140959382,0.5463018569956843,-2.1603641673894645
1625532072045,Accelerometer,1.3683302676839344,-0.19348229977428874,-0.0031802121747150913
1625532072049,Accelerometer,1.5409107528701318,-0.7574931814155785,1.2840936337692461
1625532072053,Accelerometer,2.0004895850281454,-0.8985302813076732,1.520600649536396
1625532072057,Accelerometer,2.185446005251967,-0.6060064071877409,0.8629408773870638
1625532072061,Accelerometer,1.7753274793174607,-0.011860752666461014,-0.5348374992906557
1625532072065,Accelerometer,1.1973991742133099,0.6554132054241746,-2.328006766060634
1625532072069,Accelerometer,1.1518411808749378,1.0386284212357964,-3.80546839456506
1625532072073,Accelerometer,1.5812396448915336,0.8586375425191202,-4.018340802456262
1625532072077,Accelerometer,1.7945941274556665,0.2516281143382861,-2.4630763363560533
1625532072081,Accelerometer,1.5920880826055095,-0.2972213939793327,-0.025934957423258687
1625532072085,Accelerometer,1.4206064453866678,-0.4231100216182113,1.3314841653982754
1625532072089,Accelerometer,1.4522161889023883,-0.1493771057770541,0.5563447131323263
1625532072093,Accelerometer,1.3856939575912852,0.2577096918000792,-1.2929246091538618
1625532072097,Accelerometer,1.1228338353709209,0.5040067552659848,-2.4159200215307357
1625532072101,Accelerometer,0.9029947770732207,0.4079866901050929,-2.247538673892353
1625532072105,Accelerometer,0.8595277823018221,0.026829804999754805,-1.5545746700639462
1625532072109,Accelerometer,0.9282750802031687,-0.3755387730970637,-1.2162009692191529
1625532072113,Accelerometer,1.0077623456315103,-0.5630847771775309,-1.453896188304634
