Unnamed: 0,statusId,sensorName,valueX,valueY,valueZ,timestamp
108,69,Accelerometer,0.6075952981701763,0.03576769903477777,-0.3541558715973921,1549400931191
110,69,Accelerometer,0.5949574154813014,-0.09584571050357896,-0.06610245522080763,1549400931200
112,69,Accelerometer,0.8178319098339093,0.09923480049146657,0.14827592572852516,1549400931211
114,69,Accelerometer,1.141031764066375,0.11346372917748927,-0.06461345713194683,1549400931221
116,69,Accelerometer,1.2772706840686823,-0.36659593512346433,-0.5767965221192033,1549400931231
118,69,Accelerometer,1.2157373770036406,-0.6212975149978267,-0.6674197911469104,1549400931241
120,69,Accelerometer,1.1880164489268583,-0.08454177034155959,-0.2690002079098363,1549400931251
122,69,Accelerometer,1.3261039319756107,0.5834667548135701,-0.2599663071362801,1549400931261
124,69,Accelerometer,1.549368580714264,0.5259398061332946,-0.9375879848682754,1549400931270
126,69,Accelerometer,1.665592981732357,-0.04374928050004627,-1.2700402398915156,1549400931281
128,69,Accelerometer,1.4977911817599723,-0.3663508758776946,-0.45411095824545683,1549400931291
130,69,Accelerometer,1.0737398764271449,-0.20181119130262193,0.6239929435763785,1549400931300
132,69,Accelerometer,0.656433465109991,0.18234835783101577,0.6197576965521051,1549400931311
134,69,Accelerometer,1.141031764066375,0.44641650929641585,-0.21151998981615647,1549400931321
136,69,Accelerometer,0.6533860592477154,0.3369110552515171,-0.8264250894291255,1549400931330
138,69,Accelerometer,1.081534687830413,0.005287675263343075,-1.5065585578602452,1549400931341
140,69,Accelerometer,1.33206614047101,0.014364217867077384,-2.683636299132579,1549400931351
142,69,Accelerometer,0.9250947966393507,0.361073722417385,-2.6548110196642303,1549400931361
144,69,Accelerometer,0.22513193563797987,0.15074786970221393,0.09954289569208485,1549400931371
146,69,Accelerometer,0.16155289972103332,-0.8719176869415427,3.29960756309316,1549400931380
148,69,Accelerometer,0.803527440046628,0.005287675263343075,3.148037275173232,1549400931391
150,69,Accelerometer,1.3313072470627585,0.014364217867077384,-0.717233561154295,1549400931401
152,69,Accelerometer,1.299169525224761,-0.13392269217253117,-4.688847568194641,1549400931410
154,69,Accelerometer,0.6279032955184531,0.3387790287442484,-4.232233543510043,1549400931421
156,69,Accelerometer,-0.888339385573142,0.19160129443287016,1.898840435510314,1549400931431
