Unnamed: 0.1,Unnamed: 0,tusId,sensorName,valueX,valueY,valueZ,timestamp
7845,7845,350,Accelerometer,0.7658124138373652,0.712398634450031,-0.12401477591840845,1568181815765
7847,7847,350,Accelerometer,0.6393275030788584,0.6566555967203549,-0.2029034229945001,1568181815767
7849,7849,350,Accelerometer,0.5206753230013565,0.6116295951039774,-0.270137312680389,1568181815769
7851,7851,350,Accelerometer,0.4027112759617858,0.5798251554777163,-0.313345874884849,1568181815771
7853,7853,350,Accelerometer,0.27460243343370017,0.5560222770504413,-0.34924725668644385,1568181815773
7855,7855,350,Accelerometer,0.15883587318837666,0.5382641603337518,-0.3869343706981577,1568181815774
7857,7857,350,Accelerometer,0.06402254718438807,0.5111102521675676,-0.4140382889789326,1568181815777
7859,7859,350,Accelerometer,-0.033977920822004556,0.4560044890697954,-0.422582650577806,1568181815779
7861,7861,350,Accelerometer,-0.12808373548422072,0.3869040202493934,-0.42216915523219223,1568181815781
7863,7863,350,Accelerometer,-0.17521878170638644,0.33731775413684134,-0.425716961203629,1568181815783
7865,7865,350,Accelerometer,-0.17614478557737295,0.31333335991487693,-0.4448678432767102,1568181815785
7867,7867,350,Accelerometer,-0.18245977462926694,0.2942999280823644,-0.49859810274695765,1568181815787
7869,7869,350,Accelerometer,-0.214264567053233,0.27278332128637073,-0.601933670482017,1568181815789
7871,7871,350,Accelerometer,-0.24195477048185088,0.26323780084859005,-0.7424748378240306,1568181815791
7873,7873,350,Accelerometer,-0.25393197443871396,0.27541603042515045,-0.8885243647323818,1568181815793
7875,7875,350,Accelerometer,-0.2775572554057798,0.303305523325337,-1.0255388922440642,1568181815795
7877,7877,350,Accelerometer,-0.32743397901532123,0.3413012938202384,-1.1647482089234569,1568181815796
7879,7879,350,Accelerometer,-0.38371914585783795,0.39087561306022645,-1.3079408402812667,1568181815799
7881,7881,350,Accelerometer,-0.42489929051297004,0.4453097234729336,-1.4294027560166034,1568181815801
7883,7883,350,Accelerometer,-0.4482555582609349,0.4879295414967698,-1.5083554529101921,1568181815803
