Unnamed: 0,statusId,sensorName,valueX,valueY,valueZ,timestamp
117,69,Gyroscope,-0.08039163767948948,0.031547646701746715,0.0073883145414017715,1549400931241
119,69,Gyroscope,-0.03764702248472859,0.03525508542197384,-0.017785811484872682,1549400931250
121,69,Gyroscope,-0.006553437430576069,0.01990718115882093,-0.00862883883238642,1549400931261
123,69,Gyroscope,0.007917571026490341,0.00045423626567330736,0.02705194496956573,1549400931270
125,69,Gyroscope,0.006236053499041143,0.005289453456767389,0.05249669860921116,1549400931280
127,69,Gyroscope,-0.009337303279864529,0.03214757956188581,0.04629251015474768,1549400931291
129,69,Gyroscope,-0.030323055783343985,0.05034047016847243,0.019628968782231047,1549400931300
131,69,Gyroscope,-0.041354195667957276,0.04803903818429587,-0.004312869705019335,1549400931310
133,69,Gyroscope,-0.03799429159613789,0.04548712116356417,-0.01443190154429163,1549400931321
135,69,Gyroscope,-0.031789937639871355,0.050715987170659706,-0.01424181469467485,1549400931330
137,69,Gyroscope,-0.020357500644889524,0.04869434224731989,-0.009405031794774333,1549400931341
139,69,Gyroscope,0.015444567529633255,0.05360325222134896,0.00037896905791600516,1549400931350
141,69,Gyroscope,0.05479665968332188,0.10230287724585674,0.014042252161054302,1549400931361
143,69,Gyroscope,0.0293904181448256,0.16672698551540943,0.01716328531068525,1549400931370
145,69,Gyroscope,-0.07518054965985434,0.16392660620669292,-0.008475032587473594,1549400931380
147,69,Gyroscope,-0.16596839141817138,0.08512810562037917,-0.05723900383634349,1549400931391
149,69,Gyroscope,-0.14733372013079743,0.01130147542688451,-0.09780384520830832,1549400931400
151,69,Gyroscope,-0.028344064854931274,-0.005864833517716441,-0.10704626841759829,1549400931410
153,69,Gyroscope,0.09506784645677285,0.03814307865031813,-0.0920248370498403,1549400931421
155,69,Gyroscope,0.10761247061272702,0.15057839197070327,-0.081085482485061,1549400931431
157,69,Gyroscope,-0.03855190406039133,0.2699555265580401,-0.10857889324463837,1549400931440
159,69,Gyroscope,-0.24052746676161219,0.2524423032738615,-0.18919546078276234,1549400931451
161,69,Gyroscope,0.013933461965470751,0.07629242957272703,-0.2857354643816117,1549400931461
163,69,Gyroscope,-0.24319369864178192,-0.0833391360145816,-0.3297981655717134,1549400931470
165,69,Gyroscope,-0.09127606303122365,-0.10182443599720703,-0.29207492610310287,1549400931481
167,69,Gyroscope,0.03977626394334155,-0.0638721760741604,-0.2024407689498375,1549400931490
169,69,Gyroscope,0.12925401779843804,-0.08842802245895771,-0.10187092119413406,1549400931500
171,69,Gyroscope,-0.031569422670426533,-0.14900858065940717,-0.01143046267153737,1549400931511
173,69,Gyroscope,-0.03855190406039133,-0.1490052673274534,0.05990071449308956,1549400931521
175,69,Gyroscope,-0.039769529083174174,-0.07229005892360507,0.10436532773162756,1549400931530
177,69,Gyroscope,0.10782641997634007,0.01699376110223,0.10928956050430888,1549400931540
179,69,Gyroscope,0.013933461965470751,0.07484213579265114,0.06910314738198951,1549400931550
181,69,Gyroscope,-0.04226492962587537,0.11444723870207611,0.010787858072524713,1549400931560
183,69,Gyroscope,-0.039769529083174174,0.15724194434029864,-0.023360975036296614,1549400931571
185,69,Gyroscope,-0.031569422670426533,0.19318528603465523,-0.02828247392244511,1549400931580
187,69,Gyroscope,-0.0628542830459121,0.2023860599652268,-0.04201922151478442,1549400931590
189,69,Gyroscope,-0.09997628341759766,0.19428586306981838,-0.09553519980586786,1549400931601
191,69,Gyroscope,-0.09404912214950295,0.19898652184365268,-0.1740962757024998,1549400931611
193,69,Gyroscope,-0.06197586642560532,0.22419787463029345,-0.2313442366654442,1549400931620
195,69,Gyroscope,-0.04701936169865634,0.24895838838436618,-0.24102072321737728,1549400931631
197,69,Gyroscope,-0.050924883361071566,0.2575627852139146,-0.226515181098024,1549400931641
199,69,Gyroscope,-0.05229413404211212,0.25307299698908253,-0.22689143459933742,1549400931650
201,69,Gyroscope,-0.04661492806876861,0.24161187963683564,-0.2480244620031437,1549400931661
203,69,Gyroscope,-0.03759912909195318,0.2237444005001805,-0.26668192493550147,1549400931671
205,69,Gyroscope,-0.021968291299073642,0.1989541809597239,-0.2695110926617876,1549400931680
207,69,Gyroscope,0.0024578757065048576,0.1725699176689322,-0.26669472560279645,1549400931691
209,69,Gyroscope,0.028249127116628095,0.15880001876430436,-0.26987802057209653,1549400931700
