PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,surface_id
-8.262437637576324,9.789725640758034,-1.039950230025008,-11.575011714195071,-15.009311433958882,-4.722742478546741,17.47830914664721,-5.754404666293053,2.133939365040344,6.302652744107466,-4.009597262757815,-10.551454237718028,9
2.563568003716514,3.055740536233936,-0.6571951622467279,-1.967354696196756,-1.6546221470177054,-0.4323046009466329,4.056330015918982,0.1262038720967659,2.1813896877999555,1.502321029858474,-0.8628423604213024,-0.34910102569228746,9
-3.4841367979880764,-1.385991440236299,-0.5015204904255585,-0.22973159282563188,-0.9619024742164339,-0.6321082372320599,-0.83917118927242,0.6705928502179631,2.681604177766603,-0.2846065071714769,-0.8310705950141701,-0.2134912891643717,7
4.289928475960389,-3.5421204152744914,-5.872799845654819,-0.0659170005761298,0.6903539199921859,3.6181861600961946,3.060048831609151,-0.08011453074408713,0.28643506194326857,0.5685913751673448,-0.029666878367642785,-0.2263384653203822,7
7.783359751728078,-3.2443288332507914,-0.8311448189055018,1.1270924271919212,0.6201026199894504,-0.6268659580272127,1.4843825907817554,-1.1150866121239105,0.8699732999276483,0.29360809466308185,-0.5895646297035851,0.19447922683258242,7
3.0547918633969204,0.2677288815164272,2.263978707831481,0.053029237707383464,-2.9032105141448223,-4.2608775774908185,-0.9687060218069359,0.3484490754968444,1.710758305127254,-0.23316262029035337,-1.372994162938027,0.9789398515392929,7
-1.9919984688220844,-0.18473831464209217,-3.061048369871622,-0.9524834813102193,-2.5616157897768925,0.4025628274745718,-0.8667753870503289,1.871281089690184,-0.031763823446972664,-0.379855462351597,-0.6222396560676767,1.6586088723797503,7
-4.13323517493856,-1.286468304817828,-0.616871804580511,-0.0434038315245872,-1.2273692038638724,-0.1898062511697991,-1.1923463326048716,1.0994302575204276,0.49748705352171074,0.01077598344621773,-0.5431940429027418,0.4799260151342789,7
-4.2358706709087475,-1.509786336245984,-0.690558162441884,0.5489830120772894,-0.9057574389841608,2.5750695427159376,-0.9016759654861896,0.30588867956653343,-0.28163966637185356,-0.0019994898495467525,-0.5116240984635426,0.30052518642177584,7
-3.5984367964582464,-1.252069333232298,2.3614694353602506,0.7174090200829578,-0.8458949768007658,1.4555975445560247,-0.9784695989945661,0.021432118118617203,0.18062821893438744,-0.17245466463108503,-0.6206711424125884,0.33049615617062783,7
