sensorName,valueX,valueY,valueZ,timestamp
Accelerometer,0.5941073965699569,0.26833609994007235,-1.6398240865387055,1625533433287.5066
Accelerometer,1.738044268165142,0.5065437046174814,-1.483798656143068,1625533433297.4734
Accelerometer,1.6231585441927359,0.23920997880136852,-1.073865461962254,1625533433307.4402
Accelerometer,1.143584100104498,-0.319832861853123,-0.7141423488793222,1625533433317.407
Accelerometer,1.2043713874713782,-0.5652765708355456,-0.19810626261068126,1625533433327.3738
Accelerometer,1.244699869915158,-0.4618924353296,0.6684898400439743,1625533433337.3406
Accelerometer,1.3462462208831116,-0.3110389274436707,0.9083193675678088,1625533433347.3071
Accelerometer,2.325300031873203,0.2089953558748568,0.28536954004850157,1625533433357.274
Accelerometer,2.989763155202541,1.2672938430427267,0.2985258846418362,1625533433367.2407
Accelerometer,1.5277663281298532,1.8045850540214352,0.9264614342254259,1625533433377.2075
Accelerometer,0.9895631828242137,0.26833609994007235,0.13854894661137057,1625533433387.1743
Accelerometer,0.9932852372921169,0.23678973085126123,-0.255653248359457,1625533433397.141
Accelerometer,-0.05514768189093583,0.10941943546614029,-1.4068153511615056,1625533433407.108
Accelerometer,0.14376358205024267,0.24143139222739052,0.07370339555604322,1625533433417.0747
Accelerometer,0.2203581730188031,0.22258490636897152,0.12845184871071236,1625533433427.0413
Accelerometer,0.6923225288584854,0.2840482718622554,-0.6794200969100711,1625533433437.008
Accelerometer,0.9775951156604448,0.3820091207577623,-0.36274979003430474,1625533433446.9749
Accelerometer,0.9932852372921169,0.47255711006261164,0.150082174306749,1625533433456.9417
Accelerometer,0.9895631828242137,0.7203475596727472,-0.255653248359457,1625533433466.9084
Accelerometer,0.8642609409941666,0.27946871765215586,-0.48367831087484425,1625533433476.8752
Accelerometer,0.796185593610874,0.382954471583386,-0.30665154139452394,1625533433486.842
Accelerometer,1.1270142495956759,0.07636754975906335,-0.6234079740579718,1625533433496.8086
Accelerometer,1.5171141390194554,0.27946871765215586,-0.7548778913750995,1625533433506.7754
Accelerometer,1.372091672761101,0.39793762759727846,-0.02445169261129257,1625533433516.7422
Accelerometer,0.9714962918418135,-0.005378458280473161,0.3532451491514921,1625533433526.709
Accelerometer,1.007187332564637,-0.33624574908603355,-0.0602569760967524,1625533433536.6758
Accelerometer,1.2180562426842416,-0.09207429955087772,0.012921126868045776,1625533433546.6426
Accelerometer,1.033691296364012,0.23406754982332,0.5782155238123232,1625533433556.6094
Accelerometer,0.9033676619801327,0.24156448457403742,0.4000951979603242,1625533433566.5762
Accelerometer,1.280763877818838,0.4060112135984026,-0.09501166822392795,1625533433576.5427
