Unnamed: 0.1,Unnamed: 0,statusId,sensorName,valueX,valueY,valueZ,timestamp
76,76,31,Accelerometer,-0.014194885605259283,0.00867326775444276,0.0028519312029406064,1588450000000
77,77,31,Accelerometer,-0.0022594091438039162,-0.009895998597889564,0.004828026580564134,1588450000000
78,78,31,Accelerometer,0.008718549418990366,-0.019835758149532902,0.007442131604228514,1588450000000
79,79,31,Accelerometer,0.013628165929475168,-0.010556861338954879,0.00847088730612032,1588450000000
80,80,31,Accelerometer,0.007955337798644048,0.015146175238462399,0.007090275373852778,1588450000000
81,81,31,Accelerometer,-0.0041216482105869276,0.037996653086668976,0.0077375127111682564,1588450000000
82,82,31,Accelerometer,-0.01205162292496017,0.04468518175250867,0.014148756563663243,1588450000000
83,83,31,Accelerometer,-0.010709328947905068,0.04142495247783575,0.022166256946061436,1588450000000
84,84,31,Accelerometer,-0.0047463592944571595,0.040575538235168275,0.024804217240645965,1588450000000
85,85,31,Accelerometer,-0.0005957759176763251,0.044936485497541714,0.02199545324759635,1588450000000
86,86,31,Accelerometer,0.0002824444836841567,0.049208715529819966,0.018752717899394797,1588450000000
87,87,31,Accelerometer,-0.00012424979525798774,0.04874236715834335,0.016484702247704135,1588450000000
88,88,31,Accelerometer,0.000267269202699781,0.043201366041359386,0.013555433564812853,1588450000000
89,89,31,Accelerometer,0.0019481583026526193,0.03662325556045344,0.011707950303529868,1588450000000
90,90,31,Accelerometer,0.0024934633541917094,0.03459727478351739,0.01372662201355084,1588450000000
91,91,31,Accelerometer,-0.000959331765490726,0.036964255312745706,0.01724057420077627,1588450000000
92,92,31,Accelerometer,-0.005288799452804718,0.036267552114079955,0.018437909628796795,1588450000000
93,93,31,Accelerometer,-0.0029302834406605962,0.029734578992711563,0.018317877053985916,1588450000000
94,94,31,Accelerometer,0.0061060413880707565,0.02661594606212584,0.018505807764455266,1588450000000
95,95,31,Accelerometer,0.011656638667464908,0.03378657833101622,0.015773749672430205,1588450000000
96,96,31,Accelerometer,0.0083325429922015,0.04153395529208214,0.007622396061697053,1588450000000
97,97,31,Accelerometer,0.004356538002747132,0.03586236361133263,-0.00036805276309239874,1588450000000
98,98,31,Accelerometer,0.008367210845988621,0.018878423691741638,-0.0005379697648882052,1588450000000
99,99,31,Accelerometer,0.014636557546137702,0.006010822224549885,0.00271903547415761,1588450000000
100,100,31,Accelerometer,0.011685351830729305,0.004592016353856561,-0.004309093133928124,1588450000000
101,101,31,Accelerometer,0.0028272888963118557,0.0015951772330400392,0.008399094104926433,1588450000000
102,102,31,Accelerometer,0.0036907931766400138,-0.020050232813999855,-0.012216985271228411,1588450000000
103,103,31,Accelerometer,0.015388156664948196,0.004592016353856561,0.02283656440375094,1588450000000
104,104,31,Accelerometer,0.018387642050205676,0.004592016353856561,0.007622396061697053,1588450000000
105,105,31,Accelerometer,0.003257413463900861,-0.024707285337232182,0.0048636230099162415,1588450000000
106,106,31,Accelerometer,-0.012814280823145625,0.011532560364472172,0.008399094104926433,1588450000000
107,107,31,Accelerometer,-0.013142486768968883,0.018420717957426443,0.0018205836121574193,1588450000000
108,108,31,Accelerometer,-0.0048838699938551396,0.001758357956310421,0.013289615927525686,1588450000000
109,109,31,Accelerometer,-0.0024372945429044957,-0.010823586798894693,0.01377713743315828,1588450000000
110,110,31,Accelerometer,-0.004824199074672371,-0.011565178125737917,0.003985661517321404,1588450000000
111,111,31,Accelerometer,-0.0023351088855324024,-0.011866288605605794,0.0048636230099162415,1588450000000
112,112,31,Accelerometer,0.004866455194603693,-0.010133011870061045,0.013943227002860124,1588450000000
