Unnamed: 0.1,Unnamed: 0,tusId,sensorName,valueX,valueY,valueZ,timestamp
2498,2498,346,Gyroscope,-0.854908886435785,-0.027644222832251757,-0.4938544845531586,1568181621289
2500,2500,346,Gyroscope,-0.7737566728151481,0.12331665276308021,-0.5595152743945131,1568181621290
2501,2501,346,Gyroscope,-0.6949860793547815,0.21739259750270903,-0.6255747935544946,1568181621292
2504,2504,346,Gyroscope,-0.6155455320919239,0.258732003124123,-0.6879252472640118,1568181621295
2506,2506,346,Gyroscope,-0.5385630032579025,0.27157178669411586,-0.7381446833018468,1568181621297
2508,2508,346,Gyroscope,-0.47107808519139954,0.27121996324320674,-0.7644958014659218,1568181621299
2510,2510,346,Gyroscope,-0.4101916470142561,0.2562338053685997,-0.7624560811267622,1568181621300
2512,2512,346,Gyroscope,-0.34793160663902006,0.21332157750156716,-0.7342988101964619,1568181621302
2514,2514,346,Gyroscope,-0.28574854089133356,0.13078696906893797,-0.6859888721410625,1568181621304
2516,2516,346,Gyroscope,-0.23278655790524058,0.012067504446006651,-0.6261358300199767,1568181621307
2518,2518,346,Gyroscope,-0.19469362442608756,-0.12496731160046076,-0.5585632707198322,1568181621309
2520,2520,346,Gyroscope,-0.1719261143413896,-0.2552060583570435,-0.4782958767682616,1568181621311
2522,2522,346,Gyroscope,-0.16367710601369265,-0.35746245900713114,-0.37987962878277437,1568181621312
2524,2524,346,Gyroscope,-0.16729048174144937,-0.4340209209375042,-0.2640849782678704,1568181621314
2526,2526,346,Gyroscope,-0.17882674894233172,-0.5092034509652738,-0.13434511005528488,1568181621316
2528,2528,346,Gyroscope,-0.19699162847820162,-0.5968443959990696,0.0055215594074467765,1568181621319
2529,2529,346,Gyroscope,-0.2216586147103628,-0.6883030063192811,0.14550127731756773,1568181621321
2532,2532,346,Gyroscope,-0.25088231156528995,-0.780069039843932,0.2706566927387325,1568181621323
2534,2534,346,Gyroscope,-0.2837333797798347,-0.8863919135468472,0.37571270597707107,1568181621324
2536,2536,346,Gyroscope,-0.3198994866532884,-1.012768456060311,0.4668326358646396,1568181621326
2538,2538,346,Gyroscope,-0.35509891111966113,-1.1410913769975297,0.5442604200955702,1568181621328
2540,2540,346,Gyroscope,-0.38469957726206105,-1.25299373442946,0.5995325114275898,1568181621331
2541,2541,346,Gyroscope,-0.409619027555318,-1.345951637679006,0.6311728785805,1568181621333
2544,2544,346,Gyroscope,-0.43254276020847304,-1.4201171246808841,0.6472852121126954,1568181621334
2546,2546,346,Gyroscope,-0.4537098233044109,-1.4716062274666553,0.6533947240778522,1568181621336
2548,2548,346,Gyroscope,-0.4741562783172745,-1.5007447575803843,0.6476711456802255,1568181621338
2550,2550,346,Gyroscope,-0.4967365334747194,-1.5123667866364139,0.6276616899648407,1568181621341
2552,2552,346,Gyroscope,-0.5215089999169107,-1.5107759673268006,0.5971978362116205,1568181621343
2554,2554,346,Gyroscope,-0.5455493699025931,-1.496794076131423,0.5618873814060854,1568181621345
2556,2556,346,Gyroscope,-0.5682937381987554,-1.4646337407866579,0.5181598074460864,1568181621346
2558,2558,346,Gyroscope,-0.5915616781019015,-1.410068299228958,0.4579616431849739,1568181621348
2560,2560,346,Gyroscope,-0.613982011965743,-1.3443772835498495,0.3854834217796198,1568181621350
2562,2562,346,Gyroscope,-0.6312511973523341,-1.281542114141075,0.31327481079218905,1568181621353
2564,2564,346,Gyroscope,-0.6431114124796644,-1.2111255991028684,0.2407653081774082,1568181621355
2566,2566,346,Gyroscope,-0.6551221738093365,-1.1111038018943218,0.15586966544804076,1568181621357
2568,2568,346,Gyroscope,-0.6707514118745735,-0.9840107701715157,0.05855978736548583,1568181621358
2570,2570,346,Gyroscope,-0.6858379526959407,-0.8413302139985207,-0.04020680718927199,1568181621360
2571,2571,346,Gyroscope,-0.6947888991896373,-0.660388834176945,-0.14223972241859426,1568181621362
2574,2574,346,Gyroscope,-0.69664282001566,-0.39782032167439196,-0.2599584189347388,1568181621365
2576,2576,346,Gyroscope,-0.6895720377452673,-0.02088252890254074,-0.399433474077741,1568181621367
2578,2578,346,Gyroscope,-0.6675287677178159,0.488431597746883,-0.5657744868882796,1568181621369
2579,2579,346,Gyroscope,-0.6311963170923793,1.0815725574750168,-0.7596255360345583,1568181621371
2581,2581,346,Gyroscope,-0.5961510057980612,1.6021182585759597,-0.9547180713146052,1568181621372
2583,2583,346,Gyroscope,-0.581807392181625,1.9169950455704992,-1.1148571938959797,1568181621374
2585,2585,346,Gyroscope,-0.5957543238110059,2.075584270877717,-1.237365410746588,1568181621377
2588,2588,346,Gyroscope,-0.6317097626089859,2.2296847689398893,-1.3448013842844215,1568181621378
2590,2590,346,Gyroscope,-0.67471279633642,2.4383586232163803,-1.4394518084575911,1568181621380
2592,2592,346,Gyroscope,-0.7045194555511727,2.654441952049328,-1.5014998979402874,1568181621383
2594,2594,346,Gyroscope,-0.7031448382603138,2.8476128275625285,-1.527956934747543,1568181621385
2596,2596,346,Gyroscope,-0.6667726866045081,3.027621738890287,-1.5384952453304936,1568181621387
2598,2598,346,Gyroscope,-0.6084789775193765,3.1809027905785303,-1.543244534590913,1568181621389
2600,2600,346,Gyroscope,-0.5449840373093593,3.281739833409068,-1.5374736441893635,1568181621390
2602,2602,346,Gyroscope,-0.47835733338493325,3.336086805312042,-1.5240155843234868,1568181621392
2604,2604,346,Gyroscope,-0.39522112646904345,3.3476603826586775,-1.508909889982752,1568181621395
2606,2606,346,Gyroscope,-0.2925820619353746,3.3076796215002737,-1.4860565523604512,1568181621397
2607,2607,346,Gyroscope,-0.19502351154121336,3.2898137807740744,-1.4578619986557277,1568181621398
2610,2610,346,Gyroscope,-0.1258464586994736,3.4531861554022067,-1.453611524281769,1568181621400
2612,2612,346,Gyroscope,-0.07069780791629898,3.8368533379996537,-1.495706896997286,1568181621403
2614,2614,346,Gyroscope,0.0054146940793619175,4.236568642236533,-1.5649832194900173,1568181621405
2616,2616,346,Gyroscope,0.11704384902089748,4.404582016984134,-1.6233975821012288,1568181621407
2618,2618,346,Gyroscope,0.2598174213426114,4.304126215676301,-1.6519869335295936,1568181621409
2620,2620,346,Gyroscope,0.43410984537277003,4.076559118312221,-1.6513019145088101,1568181621410
2622,2622,346,Gyroscope,0.6351657487570969,3.831958477377795,-1.6234017548447714,1568181621412
2624,2624,346,Gyroscope,0.8394890306202399,3.5563587546508466,-1.5632637360326553,1568181621415
2626,2626,346,Gyroscope,1.0294789067137067,3.191338539739233,-1.4626431331417113,1568181621417
2627,2627,346,Gyroscope,1.2069699795090114,2.746386871169702,-1.3246419173805706,1568181621419
2630,2630,346,Gyroscope,1.368165654704608,2.2976936897200746,-1.1644606430669227,1568181621420
2631,2631,346,Gyroscope,1.4967844439414868,1.8866874964610156,-0.9865512924757164,1568181621422
2633,2633,346,Gyroscope,1.584590730448288,1.4978724644713388,-0.7854522174982772,1568181621424
2636,2636,346,Gyroscope,1.6348762973359547,1.142627645444573,-0.5753104147566866,1568181621427
2638,2638,346,Gyroscope,1.6519492327736391,0.8636393566331289,-0.3814024997336041,1568181621429
2640,2640,346,Gyroscope,1.6365197943386094,0.6521463214910909,-0.19901082888169302,1568181621431
2642,2642,346,Gyroscope,1.5870925154698796,0.45446242175501594,-0.0005650307789236766,1568181621432
2644,2644,346,Gyroscope,1.50914480245449,0.2558288216897523,0.2146572784891908,1568181621434
2646,2646,346,Gyroscope,1.416132172382723,0.08343828581341164,0.4179176086504347,1568181621437
2648,2648,346,Gyroscope,1.312789576951584,-0.06135497714837612,0.5986432993796684,1568181621439
2650,2650,346,Gyroscope,1.1957935613462196,-0.2060657041559703,0.7710500974962843,1568181621441
2652,2652,346,Gyroscope,1.0760089693669632,-0.35145554488307873,0.9341798434998873,1568181621443
2654,2654,346,Gyroscope,0.9732078496207546,-0.4742170179266682,1.0705693197751314,1568181621444
2656,2656,346,Gyroscope,0.8868399002753518,-0.5769889404839006,1.1819333011587505,1568181621446
2658,2658,346,Gyroscope,0.7989848712758814,-0.6834836833445235,1.288298604113968,1568181621449
2660,2660,346,Gyroscope,0.7075745841725942,-0.7955870740079563,1.3956691320302677,1568181621451
2662,2662,346,Gyroscope,0.632712274084799,-0.8981466319877364,1.4911092702032223,1568181621453
2664,2664,346,Gyroscope,0.5863107422564163,-0.9892718205414913,1.5659079542154943,1568181621455
2666,2666,346,Gyroscope,0.5577399064671373,-1.071424816311338,1.6239873830409461,1568181621457
2668,2668,346,Gyroscope,0.5361766438864035,-1.137458544377378,1.6702227057731374,1568181621458
2670,2670,346,Gyroscope,0.5262076641058762,-1.1908570200242545,1.7057666489686456,1568181621460
2672,2672,346,Gyroscope,0.5330675636404691,-1.2453292895987726,1.731831234721136,1568181621463
2674,2674,346,Gyroscope,0.5491973764996976,-1.2904016665792941,1.7481690664461926,1568181621465
2676,2676,346,Gyroscope,0.5642225164772694,-1.3005213996727936,1.752642435353436,1568181621467
2678,2678,346,Gyroscope,0.5788046976718964,-1.2841058299845356,1.7467167382845599,1568181621469
2680,2680,346,Gyroscope,0.6006712890685317,-1.27964331570357,1.7362937010179968,1568181621470
2682,2682,346,Gyroscope,0.6309706330040981,-1.302808610769426,1.7263786578955327,1568181621472
2684,2684,346,Gyroscope,0.6625398312073004,-1.3363740379684947,1.717088152955529,1568181621475
2686,2686,346,Gyroscope,0.6900951128162807,-1.3677378576558668,1.7031619706939742,1568181621477
2688,2688,346,Gyroscope,0.7137207137579571,-1.4009112293497132,1.6788976977761667,1568181621479
2690,2690,346,Gyroscope,0.7334025472030223,-1.4354657058096791,1.6458709604488653,1568181621481
2692,2692,346,Gyroscope,0.7479563927281362,-1.46162812010654,1.6103849528864367,1568181621483
