sensorName,valueX,valueY,valueZ,timestamp
Gyroscope,4.567219148107458,-8.833350717566663,17.833603544248447,1566931172167.0
Gyroscope,5.106208091692764,-9.23515175314423,17.86918152010381,1566931172177.0
Gyroscope,5.779740339511125,-9.677529604950122,17.13630165476596,1566931172187.0
Gyroscope,6.254042925108459,-9.557868154350695,15.721662740540175,1566931172197.0
Gyroscope,6.408112411433699,-8.693022188529596,14.0480359907832,1566931172207.0
Gyroscope,6.310106737860906,-7.641664786161689,12.367311646738806,1566931172217.0
Gyroscope,6.245618791459046,-6.99699412803567,10.582875175167377,1566931172227.0
Gyroscope,6.577735133052412,-6.602807769526244,8.535532999377137,1566931172237.0
Gyroscope,7.200866935019546,-5.909642672972208,6.27312289613975,1566931172247.0
Gyroscope,7.378305152956445,-4.884633337804292,4.113877783633373,1566931172257.0
Gyroscope,6.534294633123782,-3.9564566442410634,2.5205954083620767,1566931172267.0
Gyroscope,4.982672395914947,-3.2015742118271433,1.7397151012532617,1566931172277.0
Gyroscope,3.5393952680157508,-2.290831110585161,1.5172321348285533,1566931172287.0
Gyroscope,2.6422698412598233,-1.1746738359224347,1.354616627273184,1566931172297.0
Gyroscope,2.142451512817453,-0.1626197602962615,1.041866456647697,1566931172307.0
Gyroscope,1.7712223558660907,0.5839130362324099,0.7142935410320221,1566931172317.0
Gyroscope,1.4566778931195654,1.0997557058375058,0.41767592564462164,1566931172327.0
Gyroscope,1.1824225879024801,1.3456261564025955,-0.02809398412962525,1566931172337.0
Gyroscope,0.8595596647351065,1.3110009626880326,-0.6597432215006748,1566931172347.0
Gyroscope,0.4746893833374448,1.1751983568940907,-1.248614137989283,1566931172357.0
Gyroscope,0.14511926195074248,1.1247121375227314,-1.7021597646898978,1566931172367.0
Gyroscope,-0.07728220183135064,1.2477143727655582,-2.269369912171713,1566931172377.0
Gyroscope,-0.27048781680570677,1.6939431586007117,-3.2158461664500866,1566931172387.0
Gyroscope,-0.47184657400074725,2.6392966095091652,-4.528095987243372,1566931172397.0
Gyroscope,-0.6554369187289426,3.990538410892578,-5.9853629248886415,1566931172407.0
Gyroscope,-0.9174977379327987,5.3395154350609175,-7.343328148232979,1566931172417.0
Gyroscope,-1.4562527030821248,6.316037700599265,-8.43501041093591,1566931172427.0
Gyroscope,-2.2683036611101164,6.896046943226001,-9.199609388964236,1566931172437.0
Gyroscope,-3.0362660999647164,7.310897803936017,-9.647095866666907,1566931172447.0
Gyroscope,-3.407462173079325,7.7082701390141715,-9.809330160687157,1566931172457.0
Gyroscope,-3.2461296454938378,7.937055228774053,-9.725217878884942,1566931172467.0
Gyroscope,-2.6203772093391056,7.645823758773622,-9.434923229695057,1566931172477.0
Gyroscope,-1.7864164187062963,6.641984252468214,-8.975165159753418,1566931172487.0
Gyroscope,-1.174855098087026,5.215380160476415,-8.37313973005714,1566931172497.0
Gyroscope,-1.0974594483826579,3.9680657738607845,-7.666399655297685,1566931172507.0
Gyroscope,-1.470768340523362,3.2291156575687037,-6.995936607509438,1566931172517.0
Gyroscope,-2.0455328403512016,2.883713631964625,-6.614372747941708,1566931172527.0
Gyroscope,-2.7620354305026398,2.8116764786100017,-6.674998515709327,1566931172537.0
Gyroscope,-3.6772326638962234,3.041826082452271,-7.101394082843251,1566931172547.0
Gyroscope,-4.805145540618733,3.48897872932598,-7.747569893631439,1566931172557.0
Gyroscope,-6.18902746161076,4.142912296938179,-8.517735177801349,1566931172567.0
Gyroscope,-7.741594412273604,5.359245181958987,-9.32399049573067,1566931172577.0
Gyroscope,-8.922267612180775,7.170037493702066,-10.203564820897018,1566931172587.0
Gyroscope,-9.194349387444676,8.674456969342643,-11.37744587753168,1566931172597.0
Gyroscope,-8.921538302046997,9.205733116666702,-12.767353385854722,1566931172607.0
Gyroscope,-8.93864201034892,9.526262556967085,-13.672638309492127,1566931172617.0
Gyroscope,-9.08132265158941,10.407855885402691,-13.548796156847246,1566931172627.0
Gyroscope,-8.32599030666867,10.822074656997428,-12.842632383074205,1566931172637.0
Gyroscope,-6.612410526537969,9.45122860215989,-12.305355741278433,1566931172647.0
Gyroscope,-5.067633172285159,7.171541378537643,-11.758657493654983,1566931172657.0
Gyroscope,-4.090137596569175,5.834631040108397,-10.405678325296368,1566931172667.0
Gyroscope,-2.7901473245458988,5.293164372151022,-8.222402828709052,1566931172677.0
Gyroscope,-0.7521517325830084,3.8922323642905767,-6.155705456811641,1566931172687.0
Gyroscope,1.1561535400065779,1.408885181033762,-4.829229488842752,1566931172697.0
Gyroscope,2.20789255609522,-0.61768288085241,-3.8452890670116826,1566931172707.0
Gyroscope,2.77876932196026,-1.2908941158350211,-2.691760750571781,1566931172717.0
Gyroscope,3.4125309483702893,-1.3446997386999917,-1.618442678692668,1566931172727.0
Gyroscope,3.9062496874374815,-1.6667147512540335,-1.0959385092310436,1566931172737.0
Gyroscope,3.8022891097367326,-2.1661135117256327,-0.9837045460610909,1566931172747.0
Gyroscope,3.136336455380382,-2.4117363824126614,-0.8163849964228421,1566931172757.0
Gyroscope,2.263723110265355,-2.4482050772975112,-0.5225478902052096,1566931172767.0
Gyroscope,1.3289299082339716,-2.4847306159252245,-0.36607955172695317,1566931172777.0
Gyroscope,0.304486974440627,-2.362833517053718,-0.4348212275471598,1566931172787.0
Gyroscope,-0.6415965333946945,-1.8402188031526525,-0.5699139068060343,1566931172797.0
Gyroscope,-1.2114774489512494,-1.056048010173308,-0.6612795549826728,1566931172807.0
Gyroscope,-1.355570324580428,-0.35176132454891046,-0.7425818715065844,1566931172817.0
Gyroscope,-1.2589152639276393,0.11407751516450351,-0.8345348326762629,1566931172827.0
Gyroscope,-0.9903722154639304,0.3527806939123437,-0.8674834951874419,1566931172837.0
Gyroscope,-0.46318603178576545,0.3740149899231928,-0.7910168465268252,1566931172847.0
Gyroscope,0.2818366395204335,0.20367409876081016,-0.6629027504131662,1566931172857.0
Gyroscope,1.0225581640316481,-0.05054456542126575,-0.5727188818479096,1566931172867.0
Gyroscope,1.5902020690763916,-0.2656334221577765,-0.5557719025810324,1566931172877.0
Gyroscope,-0.46318603178576545,-0.39350281326515035,-0.6449112495766581,1566931172887.0
Gyroscope,-0.548399909654254,-0.45088742657622183,-0.8971227220890106,1566931172897.0
Gyroscope,-0.48218102255452505,-0.45539377785599555,-1.27810853881806,1566931172907.0
Gyroscope,1.1892612454913605,-0.39249625748407296,-1.6330652870668318,1566931172917.0
Gyroscope,0.5404969323268987,-0.24237056111761812,-1.8561980476451514,1566931172927.0
Gyroscope,-0.0453245295856876,-0.05060760176226452,-1.979214818029703,1566931172937.0
Gyroscope,-0.548399909654254,0.049755942384541035,-2.0254099589435777,1566931172947.0
Gyroscope,-0.9322185585708418,-0.036676168975870074,-1.894824251440833,1566931172957.0
Gyroscope,-1.1299754496444856,-0.24190668926250466,-1.4913642238652662,1566931172967.0
Gyroscope,-1.1542403899892013,-0.46118901489583375,-0.8838347349686864,1566931172977.0
Gyroscope,-1.065960216052568,-0.7465906863905247,-0.225780972900415,1566931172987.0
Gyroscope,-0.8592265449833513,-1.1845064026026253,0.4422496943143581,1566931172997.0
Gyroscope,-0.48218102255452505,-1.6764046679812257,1.1844872331053948,1566931173007.0
Gyroscope,0.042830386461340186,-2.0695740962280893,1.9780276218803914,1566931173017.0
Gyroscope,0.5726241900308389,-2.391827054618985,2.673371002936885,1566931173027.0
Gyroscope,0.9326654166674235,-2.726242751444236,3.18534065056841,1566931173037.0
Gyroscope,1.0646393262808775,-2.978174927241265,3.597144032515935,1566931173047.0
Gyroscope,1.0688086547953688,-3.0121956437228263,4.010298691210993,1566931173057.0
Gyroscope,1.07967943221004,-2.927655225759804,4.394767504401143,1566931173067.0
Gyroscope,1.1300626735570567,-2.9453305579547617,4.648985139404907,1566931173077.0
Gyroscope,1.1455467966687585,-3.0522596598108365,4.723448702300567,1566931173087.0
Gyroscope,1.0333081063307217,-2.9939714311095225,4.643845563168429,1566931173097.0
